name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
AORB_12,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.45398772,0.0,0.0,0.0,2.4367851181317235E-7,6.422246321413638E-7,8.204481959372956E-7,1.1402774513502578E-6,AORB,if,int,3,78,5,5,4,0.75,Kill,non
AOIU_1,sat,32788,1.7048247E-5,4.031808E-4,0.046413552,0.85714287,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,if,int,3,78,5,2,2,0.0,Kill,non
AOIU_2,sat,8197,3.422115E-15,1.7348128E-4,0.05917264,0.9230769,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,if,int,3,78,5,3,2,0.0,Kill,non
AOIU_3,sat,16394,3.489674E-5,1.7348128E-4,0.05917264,0.85714287,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,if,int,3,78,5,4,3,0.0,Kill,non
AOIU_4,sat,8197,3.422115E-15,1.7364066E-4,0.060873,0.9230769,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,if,int,3,78,5,4,2,0.0,Kill,non
AOIU_5,sat,8190,2.6120265E-8,6.5081683E-4,0.10624743,0.8,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,switch,int,3,78,5,7,5,0.0,Kill,non
AOIU_6,sat,2,5.1360785E-5,8.729421E-4,0.9409117,0.9,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,expression,int,3,78,5,5,2,0.0,Kill,non
AOIU_7,sat,1,1.809636E-6,6.5081683E-4,0.10624743,0.7692308,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,if,int,3,78,5,6,3,0.0,Kill,non
AOIU_8,sat,1,4.955115E-5,1.841472E-5,0.57707137,1.0,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,expression,int,3,78,5,6,2,0.0,Kill,non
AOIU_9,sat,2,0.0,5.042258E-4,1.0,1.0,0.45398772,0.0,0.0,0.0,1.216066006781702E-7,3.190384011420022E-7,4.0752114049968924E-7,5.672427645375677E-7,AOIU,return,int,3,78,5,5,1,0.0,Kill,non
AOIS_1,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.06596746854526E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_2,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.277282411644599E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_3,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.88227611783465E-7,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,5,4,0.0,Alive,equ
AOIS_4,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.863971651003496E-7,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,5,4,0.0,Alive,equ
AOIS_5,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.06596746854526E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,5,4,0.0,Alive,non
AOIS_6,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.277282411644599E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,5,4,0.0,Alive,non
AOIS_7,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.88227611783465E-7,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_8,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.863971651003496E-7,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_9,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.06596746854526E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_10,sat,8198,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,2.277282411644599E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,5,4,0.0,Kill,non
AOIS_11,sat,0,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.88227611783465E-7,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,-1,-1,0.0,Alive,equ
AOIS_12,sat,0,3.422115E-15,3.3338033E-4,0.037056513,0.44927537,0.86923075,0.0,0.0,0.0,4.863971651003496E-7,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,-1,-1,0.0,Alive,equ
AOIS_13,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,8.734148626232674E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_14,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,8.960630215382182E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_15,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,4.394050888478773E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_16,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,4.392735219016508E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_17,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,8.734148626232674E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_18,sat,90161,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,8.960630215382182E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,1,2,0.0,Kill,non
AOIS_19,sat,49176,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,4.394050888478773E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,4,0.0,Kill,non
AOIS_20,sat,49176,3.422115E-15,3.3338033E-4,0.037056513,0.75757575,0.86923075,3.7930254E-4,5.607705E-4,0.027653575,4.392735219016508E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,4,0.0,Kill,non
AOIS_21,sat,57381,1.7048247E-5,4.031808E-4,0.046413552,0.85714287,0.86923075,1.661853E-4,3.0639928E-4,0.02024126,8.71602444663111E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,2,2,0.0,Kill,non
AOIS_22,sat,57381,1.7048247E-5,4.031808E-4,0.046413552,0.85714287,0.86923075,1.661853E-4,3.0639928E-4,0.02024126,8.942265306788322E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,2,2,0.0,Kill,non
AOIS_23,sat,24593,1.7048247E-5,4.031808E-4,0.046413552,0.85714287,0.86923075,1.661853E-4,3.0639928E-4,0.02024126,4.392525141394543E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,3,0.0,Kill,non
AOIS_24,sat,24593,1.7048247E-5,4.031808E-4,0.046413552,0.85714287,0.86923075,1.661853E-4,3.0639928E-4,0.02024126,4.394069958557623E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,3,0.0,Kill,non
AOIS_25,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.300139717889785E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_26,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.518426583805969E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_27,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.5837530866757987E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_28,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.577505099326082E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_29,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.300139717889785E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_30,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.518426583805969E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_31,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.5837530866757987E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_32,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.577505099326082E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_33,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.300139717889785E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_34,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.518426583805969E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_35,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.5837530866757987E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_36,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.577505099326082E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_37,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.300139717889785E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_38,sat,49176,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,5.518426583805969E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,3,0.0,Kill,non
AOIS_39,sat,24585,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.5837530866757987E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,4,0.0,Kill,non
AOIS_40,sat,24585,3.4096494E-5,1.7008572E-4,0.05534741,0.65217394,0.86923075,1.5428121E-4,1.5980186E-4,0.023777226,1.577505099326082E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,4,0.0,Kill,non
AOIS_41,sat,8199,3.422115E-15,1.7348128E-4,0.05917264,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.028822578,8.19474361035688E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,3,2,0.0,Kill,non
AOIS_42,sat,8199,3.422115E-15,1.7348128E-4,0.05917264,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.028822578,8.630214276883486E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,3,2,0.0,Kill,non
AOIS_43,sat,2,3.422115E-15,1.7348128E-4,0.05917264,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.028822578,2.318987334382072E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,7,3,0.0,Kill,non
AOIS_44,sat,2,3.422115E-15,1.7348128E-4,0.05917264,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.028822578,2.538180710387472E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,7,3,0.0,Kill,non
AOIS_45,sat,24585,3.489674E-5,1.7348128E-4,0.05917264,0.85714287,0.86923075,2.5992232E-4,3.084969E-4,0.028639635,2.0048387717408467E-5,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,3,0.0,Kill,non
AOIS_46,sat,24585,3.489674E-5,1.7348128E-4,0.05917264,0.85714287,0.86923075,2.5992232E-4,3.084969E-4,0.028639635,2.0709892250336814E-5,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,3,0.0,Kill,non
AOIS_47,sat,8191,3.489674E-5,1.7348128E-4,0.05917264,0.85714287,0.86923075,2.5992232E-4,3.084969E-4,0.028639635,8.94060948997133E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,8,4,0.0,Kill,non
AOIS_48,sat,8191,3.489674E-5,1.7348128E-4,0.05917264,0.85714287,0.86923075,2.5992232E-4,3.084969E-4,0.028639635,9.385689498264682E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,8,4,0.0,Kill,non
AOIS_49,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,9.365420199025642E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_50,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,9.780538714920795E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_51,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,2.6102862842325436E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_52,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,2.8192542692595524E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_53,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,8.461732965425739E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_54,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,8.898925817235614E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_55,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,2.3638538820813793E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_56,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,2.5836274207824417E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_57,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,9.365420199025642E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_58,sat,8198,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,9.780538714920795E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_59,sat,1,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,2.6102862842325436E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,9,3,0.0,Alive,equ
AOIS_60,sat,1,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.9388872E-6,8.3167544E-7,0.064429864,2.8192542692595524E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,9,3,0.0,Alive,equ
AOIS_61,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,8.461732965425739E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_62,sat,8199,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,8.898925817235614E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_63,sat,2,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,2.3638538820813793E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,8,3,0.0,Kill,non
AOIS_64,sat,2,3.422115E-15,1.8146516E-4,0.103840485,0.8115942,0.86923075,1.14544884E-4,1.0065207E-4,0.052069206,2.5836274207824417E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,8,3,0.0,Kill,non
AOIS_65,sat,8199,3.422115E-15,1.7364066E-4,0.060873,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.02966731,1.0326369577540184E-5,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_66,sat,8199,3.422115E-15,1.7364066E-4,0.060873,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.02966731,1.0761418885230079E-5,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,4,2,0.0,Kill,non
AOIS_67,sat,2,3.422115E-15,1.7364066E-4,0.060873,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.02966731,2.556523650776299E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,8,3,0.0,Kill,non
AOIS_68,sat,2,3.422115E-15,1.7364066E-4,0.060873,0.9230769,0.86923075,1.1454488E-4,1.0065207E-4,0.02966731,2.7756320516436617E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,8,3,0.0,Kill,non
AOIS_69,sat,1,2.6120265E-8,6.5081683E-4,0.10624743,0.8,0.86923075,1.1107817E-4,1.7713959E-4,0.0076250928,8.541385481120045E-7,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,switch,int,3,78,5,6,4,0.0,Kill,non
AOIS_70,sat,1,2.6120265E-8,6.5081683E-4,0.10624743,0.8,0.86923075,1.1107817E-4,1.7713959E-4,0.0076250928,8.510784257342863E-7,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,switch,int,3,78,5,6,4,0.0,Kill,non
AOIS_71,sat,2,5.1360785E-5,8.729421E-4,0.9409117,0.9,0.86923075,0.0,0.0,0.0,2.826917606335577E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,expression,int,3,78,5,5,2,0.0,Kill,non
AOIS_72,sat,2,5.1360785E-5,8.729421E-4,0.9409117,0.9,0.86923075,0.0,0.0,0.0,3.0463655318335725E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,expression,int,3,78,5,5,2,0.0,Kill,non
AOIS_73,sat,1,1.809636E-6,6.5081683E-4,0.10624743,0.7692308,0.86923075,0.0,0.0,0.0,3.2482707942316225E-6,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,6,3,0.0,Kill,non
AOIS_74,sat,1,1.809636E-6,6.5081683E-4,0.10624743,0.7692308,0.86923075,0.0,0.0,0.0,3.4732247300439667E-6,1.2759242405957494E-6,1.6297506245654958E-6,2.2684923178806216E-6,AOIS,if,int,3,78,5,6,3,0.0,Kill,non
AOIS_75,sat,0,1.809636E-6,6.5081683E-4,0.10624743,0.7692308,0.86923075,0.0,0.0,0.0,4.88227611783465E-7,1.2922709917706499E-6,1.6510164069227784E-6,2.2911423290805644E-6,AOIS,if,int,3,78,5,-1,-1,0.0,Alive,equ
