name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
AORB_80,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,9.121160753355895E-7,5.696560955503749E-6,2.192556943669821E-6,6.410298015846472E-6,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_81,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,9.139660777091052E-7,5.706148040740544E-6,2.2023350018107735E-6,6.421305144166389E-6,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_82,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,9.138808541031551E-7,5.702822171382849E-6,2.2018400015477724E-6,6.417092610178088E-6,AORB,expression,double,1,36,6,3,2,0.75,Alive,non
AORB_83,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,1.8227614781984869E-6,1.140305004720954E-5,4.404750048037087E-6,1.2830898966087467E-5,AORB,expression,double,1,36,6,3,2,0.5,Kill,non
AORB_84,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,1.827324281111764E-6,1.141870240706222E-5,4.400037169394189E-6,1.285066244738342E-5,AORB,expression,double,1,36,6,3,2,0.5,Kill,non
AORB_85,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,1.8219819166720441E-6,1.1393939320925028E-5,4.403857484791551E-6,1.2819362388838407E-5,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_86,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,1.8234920091675377E-6,1.1410098923581025E-5,4.405332426848929E-6,1.2839827977173535E-5,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_87,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,1.8240031843808069E-6,1.141400927739955E-5,4.405565330323213E-6,1.2844780430287805E-5,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_88,sat,1,0.032481696,0.71946573,0.180331,0.75,0.8603774,0.0,0.0,0.0,9.118826646004052E-7,5.692659502121167E-6,2.1912629483145096E-6,6.405522000485497E-6,AORB,expression,double,1,36,6,3,2,0.75,Kill,non
AORB_89,sat,3,0.10619455,0.68167204,0.13215037,0.9166667,0.8603774,0.0,0.0,0.0,9.139660777091052E-7,5.706148040740544E-6,2.2023350018107735E-6,6.421305144166389E-6,AORB,if,double,1,36,6,4,3,0.75,Kill,non
AORB_90,sat,3,0.10619455,0.68167204,0.13215037,0.9166667,0.8603774,0.0,0.0,0.0,9.138808541031551E-7,5.702822171382849E-6,2.2018400015477724E-6,6.417092610178088E-6,AORB,if,double,1,36,6,4,3,0.75,Kill,non
AORB_91,sat,3,0.10619455,0.68167204,0.13215037,0.9166667,0.8603774,0.0,0.0,0.0,9.139974095351278E-7,5.707370690055669E-6,2.202516981908431E-6,6.422853731868905E-6,AORB,if,double,1,36,6,4,3,0.75,Kill,non
AORB_92,sat,3,0.10619455,0.68167204,0.13215037,0.9166667,0.8603774,0.0,0.0,0.0,9.125939521847926E-7,5.703460577599628E-6,2.195203886223851E-6,6.4186651353992374E-6,AORB,if,double,1,36,6,4,3,0.75,Kill,non
AORB_93,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.139660777091052E-7,5.706148040740544E-6,2.2023350018107735E-6,6.421305144166389E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_94,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.138808541031551E-7,5.702822171382849E-6,2.2018400015477724E-6,6.417092610178088E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_95,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.139974095351278E-7,5.707370690055669E-6,2.202516981908431E-6,6.422853731868905E-6,AORB,expression,double,1,36,6,4,2,0.5,Kill,non
AORB_96,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.125939521847926E-7,5.703460577599628E-6,2.195203886223851E-6,6.4186651353992374E-6,AORB,expression,double,1,36,6,4,2,0.5,Kill,non
AORB_97,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8270103000483928E-6,1.141739864163327E-5,4.4017433579179865E-6,1.2848680964072656E-5,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_98,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8275850468540966E-6,1.1417920002809723E-5,4.398015500006736E-6,1.2850001808728528E-5,AORB,expression,double,1,36,6,4,2,0.75,Alive,non
AORB_99,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.827745446214557E-6,1.1415963805938567E-5,4.396297070052846E-6,1.2847771937996022E-5,AORB,expression,double,1,36,6,4,2,0.75,Alive,non
AORB_100,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.121160753355895E-7,5.696560955503749E-6,2.192556943669821E-6,6.410298015846472E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_101,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.139660777091052E-7,5.706148040740544E-6,2.2023350018107735E-6,6.421305144166389E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_102,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.138808541031551E-7,5.702822171382849E-6,2.2018400015477724E-6,6.417092610178088E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_103,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8227614781984869E-6,1.140305004720954E-5,4.404750048037087E-6,1.2830898966087467E-5,AORB,expression,double,1,36,6,4,2,0.5,Kill,non
AORB_104,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.827324281111764E-6,1.141870240706222E-5,4.400037169394189E-6,1.285066244738342E-5,AORB,expression,double,1,36,6,4,2,0.5,Kill,non
AORB_105,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8219819166720441E-6,1.1393939320925028E-5,4.403857484791551E-6,1.2819362388838407E-5,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_106,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8234920091675377E-6,1.1410098923581025E-5,4.405332426848929E-6,1.2839827977173535E-5,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_107,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,1.8240031843808069E-6,1.141400927739955E-5,4.405565330323213E-6,1.2844780430287805E-5,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_108,sat,1,0.032481696,0.71946573,0.18787228,0.7777778,0.8603774,0.0,0.0,0.0,9.118826646004052E-7,5.692659502121167E-6,2.1912629483145096E-6,6.405522000485497E-6,AORB,expression,double,1,36,6,4,2,0.75,Kill,non
AORB_109,sat,2,0.107718036,0.68167204,0.1341497,0.7916667,0.8603774,0.0,0.0,0.0,9.139660777091052E-7,5.706148040740544E-6,2.2023350018107735E-6,6.421305144166389E-6,AORB,if,double,1,36,6,5,3,0.75,Kill,non
