name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
ROR_21,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.62068963,0,0,0,4.89E-07,1.67E-06,6.08E-07,2.02E-06,ROR,if,boolean,1,22,2,4,2,0.75,Alive,equ
ROR_22,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.62068963,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,ROR,if,boolean,1,22,2,4,2,0.75,Kill,non
ROR_23,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.62068963,0,0,0,4.86E-07,1.66E-06,6.05E-07,2.01E-06,ROR,if,boolean,1,22,2,4,2,0.75,Alive,equ
ROR_24,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.62068963,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,ROR,if,boolean,1,22,2,4,2,0.75,Kill,non
ROR_25,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.62068963,0,0,0,3.22E-07,1.10E-06,4.03E-07,1.34E-06,ROR,if,boolean,1,22,2,4,2,0.75,Kill,non
ROR_26,sat,4,1.20E-05,0.8975011,0.34677723,0.7,1,0,0,0,3.22E-07,1.10E-06,4.03E-07,1.34E-06,ROR,if,boolean,1,22,2,5,2,0,Kill,non
ROR_27,sat,4,1.20E-05,0.8975011,0.34677723,0.7,1,0,0,0,3.22E-07,1.10E-06,4.03E-07,1.34E-06,ROR,if,boolean,1,22,2,5,2,0,Kill,non
ROR_28,sat,2,1.20E-05,0.96543103,0.5226333,1,1,0,0,0,3.22E-07,1.10E-06,4.03E-07,1.34E-06,ROR,if,boolean,1,22,2,6,2,0,Kill,non
ROR_29,sat,2,1.20E-05,0.96543103,0.5226333,1,1,0,0,0,3.22E-07,1.10E-06,4.03E-07,1.34E-06,ROR,if,boolean,1,22,2,6,2,0,Kill,non
COR_3,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.48809522,0,0,0,1.32E-06,4.45E-06,1.62E-06,5.40E-06,COR,if,boolean,1,22,2,2,2,0.5,Kill,non
COR_4,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.62068963,0,0,0,8.24E-07,2.78E-06,1.01E-06,3.38E-06,COR,if,boolean,1,22,2,2,2,0.75,Kill,non
COI_6,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,2,2,0,Kill,non
COI_7,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,2,2,0,Kill,non
COI_8,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,2,2,0,Kill,non
COI_9,sat,4,1.20E-05,0.8975011,0.34677723,0.7,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,5,2,0,Kill,non
COI_10,sat,4,1.20E-05,0.8975011,0.34677723,0.7,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,5,2,0,Kill,non
COI_11,sat,2,1.20E-05,0.96543103,0.5226333,1,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,6,2,0,Kill,non
COI_12,sat,2,1.20E-05,0.96543103,0.5226333,1,0.53125,0,0,0,4.93E-07,1.66E-06,6.08E-07,2.02E-06,COI,if,boolean,1,22,2,6,2,0,Kill,non
LOI_8,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.53125,0,0,0,1.65E-07,5.56E-07,2.03E-07,6.75E-07,LOI,if,boolean,1,22,2,4,2,0,Kill,non
SDL_20,sat,96,1.20E-05,0.5277561,0.12756929,0.8333333,0.48809522,0.16554764,0.2907629,0.011365318,7.00E-06,7.00E-06,2.57E-06,8.55E-06,SDL,if,boolean,1,22,2,1,2,0,Kill,non
SDL_21,sat,97,0.76665235,2.16E-05,0.21667908,0.6,0.48809522,0,0,0,1.13E-06,3.83E-06,1.40E-06,4.65E-06,SDL,return,boolean,1,22,2,1,1,0,Kill,non
SDL_22,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.48809522,0.19731075,0.29833522,0.011258538,1.57E-05,3.14E-05,1.27E-05,3.71E-05,SDL,if,boolean,1,22,2,2,2,0,Kill,non
SDL_23,sat,49,0.67122364,2.16E-05,0.23788987,0.44444445,0.48809522,0,0,0,1.13E-06,3.84E-06,1.40E-06,4.66E-06,SDL,return,boolean,1,22,2,1,1,0,Kill,non
SDL_24,sat,24,1.20E-05,0.64352393,0.17741646,0.60465115,0.48809522,0,0,0,5.38E-06,6.96E-06,2.92E-06,8.13E-06,SDL,if,boolean,1,22,2,3,2,0,Kill,non
SDL_25,sat,25,0.58708405,2.16E-05,0.2574604,0.23809524,0.48809522,0,0,0,1.13E-06,3.84E-06,1.40E-06,4.66E-06,SDL,return,boolean,1,22,2,1,1,0,Alive,non
SDL_26,sat,8,1.20E-05,0.82713056,0.40490603,0.8181818,0.48809522,0.108209334,0.029450776,0.20585978,7.70E-06,2.64E-05,8.76E-06,3.05E-05,SDL,if,boolean,1,22,2,4,2,0,Kill,non
SDL_27,sat,9,0.37448514,2.16E-05,0.45034212,0.14285715,0.48809522,0,0,0,1.13E-06,3.84E-06,1.40E-06,4.66E-06,SDL,return,boolean,1,22,2,1,1,0,Kill,non
SDL_28,sat,4,1.20E-05,0.8975011,0.34677723,0.7,0.48809522,0,0,0,2.63E-05,8.78E-05,2.84E-05,1.03E-04,SDL,if,boolean,1,22,2,5,2,0,Kill,non
SDL_29,sat,5,0.25709975,2.16E-05,0.4080057,1,0.48809522,0,0,0,1.13E-06,3.84E-06,1.40E-06,4.66E-06,SDL,return,boolean,1,22,2,1,1,0,Kill,non
SDL_30,sat,2,1.20E-05,0.96543103,0.5226333,1,0.48809522,0,0,0,3.64E-05,1.31E-04,5.42E-05,1.40E-04,SDL,if,boolean,1,22,2,6,2,0,Kill,non
SDL_31,sat,3,0.13081531,2.16E-05,0.5603486,1,0.48809522,0,0,0,1.13E-06,3.84E-06,1.40E-06,4.66E-06,SDL,return,boolean,1,22,2,1,1,0,Kill,non
SDL_32,sat,2,0,1,1,1,0.48809522,0,0,0,1.13E-06,3.83E-06,1.40E-06,4.65E-06,SDL,return,boolean,1,22,2,6,1,0,Kill,non
ODL_19,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.48809522,0,0,0,6.19E-06,2.28E-05,9.87E-06,2.65E-05,ODL,if,boolean,1,22,2,2,2,0.5,Alive,equ
ODL_20,sat,48,1.20E-05,0.73015445,0.15352876,0.9230769,0.48809522,0,0,0,2.97E-06,9.36E-06,3.25E-06,1.15E-05,ODL,if,boolean,1,22,2,2,2,0.5,Kill,non
ODL_21,sat,24,1.20E-05,0.64352393,0.17741646,0.60465115,0.48809522,0,0,0,1.65E-07,5.56E-07,2.03E-07,6.75E-07,ODL,if,boolean,1,22,2,3,2,0.5,Kill,non
ODL_26,sat,4,1.20E-05,0.8975011,0.34677723,0.7,0.48809522,0,0,0,1.65E-07,5.56E-07,2.03E-07,6.75E-07,ODL,if,boolean,1,22,2,5,2,0.5,Kill,non
ODL_28,sat,4,1.20E-05,0.8975011,0.34677723,0.7,0.48809522,0,0,0,1.86E-06,6.70E-06,2.42E-06,7.96E-06,ODL,if,boolean,1,22,2,5,2,0.5,Kill,non
ODL_31,sat,2,1.20E-05,0.96543103,0.5226333,1,0.48809522,0,0,0,1.65E-07,5.56E-07,2.03E-07,6.75E-07,ODL,if,boolean,1,22,2,6,2,0.5,Kill,non
ODL_33,sat,2,1.20E-05,0.96543103,0.5226333,1,0.48809522,0,0,0,2.63E-06,1.01E-05,4.24E-06,1.12E-05,ODL,if,boolean,1,22,2,6,2,0.5,Kill,non
AORB_1,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Alive,non
AORB_2,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Alive,non
AORB_3,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.5,Alive,non
AORB_4,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Alive,non
AORB_5,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.5,Alive,non
AORB_6,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Kill,non
AORB_7,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Kill,non
AORB_8,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,4,0.75,Alive,non
AORB_9,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Alive,non
AORB_10,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Alive,non
AORB_11,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.5,Alive,non
AORB_12,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Alive,non
AORB_13,unsat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.5,Alive,equ
AORB_14,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Kill,non
AORB_15,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Kill,non
AORB_16,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,3,0.75,Alive,equ
AORB_17,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Alive,non
AORB_18,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Alive,non
